raw_entry,entry_type,extracted_host,is_brand_target
*.dolphinwebdevelopment.com/,wildcard_subdomain,dolphinwebdevelopment.com,False
*.domainedelapoyat.fr/,wildcard_subdomain,domainedelapoyat.fr,False
*.domynka.pl,wildcard_subdomain,domynka.pl,False
*.donorbox.s3.amazonaws.com/,wildcard_subdomain,donorbox.s3.amazonaws.com,False
*.donotreply.com/,wildcard_subdomain,donotreply.com,False
*.doodle.com/download,wildcard_subdomain,doodle.com,False
*.doodly.com/,wildcard_subdomain,doodly.com,False
*.dotnetfiddle.net/,wildcard_subdomain,dotnetfiddle.net,False
*.dou178.org.ru/,wildcard_subdomain,dou178.org.ru,False
*.dovetailsoftware.com/,wildcard_subdomain,dovetailsoftware.com,False
*.download.datameer.com.s3.amazonaws.com/,wildcard_subdomain,download.datameer.com.s3.amazonaws.com,False
*.download.knowledgevision.com/,wildcard_subdomain,download.knowledgevision.com,False
*.downloadster2cdn.com/,wildcard_subdomain,downloadster2cdn.com,False
*.downloadtoolscdn.com/,wildcard_subdomain,downloadtoolscdn.com,False
*.dp14144730.lolipop.jp/,wildcard_subdomain,dp14144730.lolipop.jp,False
*.dpaste.com/,wildcard_subdomain,dpaste.com,False
*.dr-i-ve-gauthplainvilleschools.okph.com,wildcard_subdomain,dr-i-ve-gauthplainvilleschools.okph.com,False
*.dracoon.com/,wildcard_subdomain,dracoon.com,False
*.drafttek.com/,wildcard_subdomain,drafttek.com,False
*.drbhattlab.com/,wildcard_subdomain,drbhattlab.com,False
*.drchenoff.com/drv/GDrive,wildcard_subdomain,drchenoff.com,False
*.dreamprint.biz/adobesecuredview9,wildcard_subdomain,dreamprint.biz,False
*.drinkstablesflowws.us/,wildcard_subdomain,drinkstablesflowws.us,False
*.drioannides.online,wildcard_subdomain,drioannides.online,False
*.drive.google.com/,wildcard_subdomain,drive.google.com,False
*.drive.google.com/file/d/0B_Xd4ffRaxiuN3FnWU42bFZsTFk/view,wildcard_subdomain,drive.google.com,False
*.driverguidecdn.com/,wildcard_subdomain,driverguidecdn.com,False
*.driverupdate.net/,wildcard_subdomain,driverupdate.net,False
*.drkhadilkar.com/,wildcard_subdomain,drkhadilkar.com,False
*.droipbiox.art.blog/box,wildcard_subdomain,droipbiox.art.blog,False
*.dropbox.com/,wildcard_subdomain,dropbox.com,False
*.dropbox.com/s/n3q0b12buowhnh2,wildcard_subdomain,dropbox.com,False
*.dropboxserver.almaeena.net/,wildcard_subdomain,dropboxserver.almaeena.net,False
*.dropinbox.pw/,wildcard_subdomain,dropinbox.pw,False
*.droplr.com/,wildcard_subdomain,droplr.com,False
*.dtitszxlikedit.com/,wildcard_subdomain,dtitszxlikedit.com,False
*.dtk-old.s3.amazonaws.com/,wildcard_subdomain,dtk-old.s3.amazonaws.com,False
*.dtuusq.by.files.1drv.com,wildcard_subdomain,dtuusq.by.files.1drv.com,False
*.dual-webs.com/,wildcard_subdomain,dual-webs.com,False
*.dualsoft.com.do/,wildcard_subdomain,dualsoft.com.do,False
*.dulonydruz.pw/,wildcard_subdomain,dulonydruz.pw,False
*.dunaferriskola.hu/,wildcard_subdomain,dunaferriskola.hu,False
*.dungeonsurvival.com,wildcard_subdomain,dungeonsurvival.com,False
*.duranimages.s3.amazonaws.com/,wildcard_subdomain,duranimages.s3.amazonaws.com,False
*.durationlesase.kissr.com/,wildcard_subdomain,durationlesase.kissr.com,False
*.dvb-monitoring.com,wildcard_subdomain,dvb-monitoring.com,False
*.dvizh.net,wildcard_subdomain,dvizh.net,False
*.dwhanalytics.wordpress.com/,wildcard_subdomain,dwhanalytics.wordpress.com,False
*.dwservice.net,wildcard_subdomain,dwservice.net,False
*.dwsproject.org,wildcard_subdomain,dwsproject.org,False
*.dzcorlandyu.band,wildcard_subdomain,dzcorlandyu.band,False
*.e-applle.com/,wildcard_subdomain,e-applle.com,False
*.e-cards.com/,wildcard_subdomain,e-cards.com,False
*.e-lecta.com/,wildcard_subdomain,e-lecta.com,False
*.e-power.com.kh/,wildcard_subdomain,e-power.com.kh,False
*.ea.newscpt16.de,wildcard_subdomain,ea.newscpt16.de,False
*.eagle-2.net7.be/,wildcard_subdomain,eagle-2.net7.be,False
*.eagle.blob.core.windows.ne,wildcard_subdomain,eagle.blob.core.windows.ne,False
*.eagleicons.com/,wildcard_subdomain,eagleicons.com,False
*.earth.google.com/download-earth.html,wildcard_subdomain,earth.google.com,False
*.earthcache.net/,wildcard_subdomain,earthcache.net,False
*.earthcam.net/,wildcard_subdomain,earthcam.net,False
*.easepdf.com/,wildcard_subdomain,easepdf.com,False
*.eastcoast.co.za/,wildcard_subdomain,eastcoast.co.za,False
*.easy4u.com/,wildcard_subdomain,easy4u.com,False
*.easyclass.com/,wildcard_subdomain,easyclass.com,False
*.easyeda.com/,wildcard_subdomain,easyeda.com,False
*.easylink.in/,wildcard_subdomain,easylink.in,False
*.easymyspaceimage.com/,wildcard_subdomain,easymyspaceimage.com,False
*.easypdf.com/,wildcard_subdomain,easypdf.com,False
*.easypdfcloud.com/,wildcard_subdomain,easypdfcloud.com,False
*.eat4healthy.com/,wildcard_subdomain,eat4healthy.com,False
*.eb23caiderei.pt/,wildcard_subdomain,eb23caiderei.pt,False
*.ebaumsworld.com/,wildcard_subdomain,ebaumsworld.com,False
*.ebdr3.com/,wildcard_subdomain,ebdr3.com,False
*.ebreguet.com/,wildcard_subdomain,ebreguet.com,False
*.ebridgeconnections.com/,wildcard_subdomain,ebridgeconnections.com,False
*.ebsuite.com/,wildcard_subdomain,ebsuite.com,False
*.eclippingpath.com/fensipo/beep,wildcard_subdomain,eclippingpath.com,False
*.ecodesys.net,wildcard_subdomain,ecodesys.net,False
*.ecowas.int,wildcard_subdomain,ecowas.int,False
*.ecoyazda.com/,wildcard_subdomain,ecoyazda.com,False
*.edenhillireland.com,wildcard_subdomain,edenhillireland.com,False
*.edfisher.com/baap/jinko.ps1,wildcard_subdomain,edfisher.com,False
*.edgemarkets.s3.amazonaws.com/,wildcard_subdomain,edgemarkets.s3.amazonaws.com,False
*.edmimages.net,wildcard_subdomain,edmimages.net,False
*.edoc.bluepinc.com/,wildcard_subdomain,edoc.bluepinc.com,False
*.edu-rachmistrz.net/,wildcard_subdomain,edu-rachmistrz.net,False
*.educreations.com/,wildcard_subdomain,educreations.com,False
*.edvance360.com/,wildcard_subdomain,edvance360.com,False
*.eg-mt.com/,wildcard_subdomain,eg-mt.com,False
*.eight-seventeen.com,wildcard_subdomain,eight-seventeen.com,False
*.eirestown.com/,wildcard_subdomain,eirestown.com,False
*.ekaxgroup.co.uk,wildcard_subdomain,ekaxgroup.co.uk,False
*.elasticemail.com/,wildcard_subdomain,elasticemail.com,False
*.elastifile.com/,wildcard_subdomain,elastifile.com,False
*.elbanderin.com.ar/,wildcard_subdomain,elbanderin.com.ar,False
*.elcomCMS.com/,wildcard_subdomain,elcomCMS.com,False
*.element.io/,wildcard_subdomain,element.io,False
*.eletronicautomacoes.com.br,wildcard_subdomain,eletronicautomacoes.com.br,False
*.elisdon.com/sj/sounds,wildcard_subdomain,elisdon.com,False
*.elo-si.com/,wildcard_subdomain,elo-si.com,False
*.elsol-compress.s3.amazonaws.com/,wildcard_subdomain,elsol-compress.s3.amazonaws.com,False
*.email.complianceonline.com/,wildcard_subdomain,email.complianceonline.com,False
*.email.ubanebraska.com/,wildcard_subdomain,email.ubanebraska.com,False
*.emailmeform.com/builder/form/93S0B9TZ91OeUzLJ1j6s8K9aA,wildcard_subdomain,emailmeform.com,False
*.emailreach.com/,wildcard_subdomain,emailreach.com,False
*.embarcadero.com/downloads,wildcard_subdomain,embarcadero.com,False
*.emergeapp.net/,wildcard_subdomain,emergeapp.net,False
*.eminbrove.net/,wildcard_subdomain,eminbrove.net,False
*.empatico.org/,wildcard_subdomain,empatico.org,False
*.emplo.com/,wildcard_subdomain,emplo.com,False
*.en.calameo.com/upload,wildcard_subdomain,en.calameo.com,False
*.en.linoit.com/,wildcard_subdomain,en.linoit.com,False
*.en.mention.com/,wildcard_subdomain,en.mention.com,False
*.en.miui.com/,wildcard_subdomain,en.miui.com,False
*.en.wikibooks.org/,wildcard_subdomain,en.wikibooks.org,False
*.enchantedgardenslandscaping.com/,wildcard_subdomain,enchantedgardenslandscaping.com,False
*.encipher.it/,wildcard_subdomain,encipher.it,False
*.engba.bru.ac.th,wildcard_subdomain,engba.bru.ac.th,False
*.engine.4dsply.com/,wildcard_subdomain,engine.4dsply.com,False
*.enhancetv.com/,wildcard_subdomain,enhancetv.com,False
*.entel.com.mx,wildcard_subdomain,entel.com.mx,False
*.entrenar.se/,wildcard_subdomain,entrenar.se,False
*.envysion.com/,wildcard_subdomain,envysion.com,False
*.eonholds.com/,wildcard_subdomain,eonholds.com,False
*.ep-vesaiset.fi/,wildcard_subdomain,ep-vesaiset.fi,False
*.epamdkd.info/,wildcard_subdomain,epamdkd.info,False
*.epizy.com/,wildcard_subdomain,epizy.com,False
*.epub-to-pdf.com/,wildcard_subdomain,epub-to-pdf.com,False
*.epwrxd.blob.core.windows.net,wildcard_subdomain,epwrxd.blob.core.windows.net,False
*.er29sl.com/,wildcard_subdomain,er29sl.com,False
*.errebi-vicenza.it/,wildcard_subdomain,errebi-vicenza.it,False
*.esfacc.com/,wildcard_subdomain,esfacc.com,False
*.esfdsfsdfsdk.wollandswows.pw/,wildcard_subdomain,esfdsfsdfsdk.wollandswows.pw,False
*.esoboutic.fr/,wildcard_subdomain,esoboutic.fr,False
*.espinozalawoffices.com/,wildcard_subdomain,espinozalawoffices.com,False
*.esprit-ktm.com/,wildcard_subdomain,esprit-ktm.com,False
*.essentialelementsinteractive.com/,wildcard_subdomain,essentialelementsinteractive.com,False
*.esteticabiobel.es,wildcard_subdomain,esteticabiobel.es,False
*.estrella-pauschalreisen.de/,wildcard_subdomain,estrella-pauschalreisen.de,False
*.estudiomarcial.com.ar/,wildcard_subdomain,estudiomarcial.com.ar,False
*.estuff.co.za/,wildcard_subdomain,estuff.co.za,False
*.esy.es/,wildcard_subdomain,esy.es,False
*.etegritytech.com/,wildcard_subdomain,etegritytech.com,False
*.eucaclean.com/,wildcard_subdomain,eucaclean.com,False
*.eurica.net/,wildcard_subdomain,eurica.net,False
*.eval.probox.eu/,wildcard_subdomain,eval.probox.eu,False
*.evalytica.com/,wildcard_subdomain,evalytica.com,False
*.eventbrite.com/e/kink-pink-cherry-noir-breast-cancer-awareness-fundraiser-rsvp-list-oct-9th-2015-tickets-18088259471,wildcard_subdomain,eventbrite.com,False
*.eventzzang.co.kr/data,wildcard_subdomain,eventzzang.co.kr,False
*.evernote.com/,wildcard_subdomain,evernote.com,False
*.everydayviewsclear.com/,wildcard_subdomain,everydayviewsclear.com,False
*.evoluzin.com/,wildcard_subdomain,evoluzin.com,False
*.evopdf.com/,wildcard_subdomain,evopdf.com,False
*.evssl-upgrade.com,wildcard_subdomain,evssl-upgrade.com,False
*.exablox.com/,wildcard_subdomain,exablox.com,False
*.exam.aitm.edu.np,wildcard_subdomain,exam.aitm.edu.np,False
*.exelitecute0.hol.es/,wildcard_subdomain,exelitecute0.hol.es,False
*.exoticmarineexporter.com/,wildcard_subdomain,exoticmarineexporter.com,False
*.expandable.com/,wildcard_subdomain,expandable.com,False
*.explaineverything.com/,wildcard_subdomain,explaineverything.com,False
*.exponential.com/,wildcard_subdomain,exponential.com,False
*.exponenttechnologies.com/,wildcard_subdomain,exponenttechnologies.com,False
*.expoturk365.com/,wildcard_subdomain,expoturk365.com,False
*.extractpdf.com/,wildcard_subdomain,extractpdf.com,False
*.eyeson.team/,wildcard_subdomain,eyeson.team,False
*.f5ee7aae5f1d1d7f6bacdeaa48acf926,wildcard_subdomain,f5ee7aae5f1d1d7f6bacdeaa48acf926,False
*.fa.keiseruniversity.edu/,wildcard_subdomain,fa.keiseruniversity.edu,False
*.fableinteractive.com/,wildcard_subdomain,fableinteractive.com,False
*.failblog.org/,wildcard_subdomain,failblog.org,False
*.famecast.com/,wildcard_subdomain,famecast.com,False
*.fancyfellas.eu/,wildcard_subdomain,fancyfellas.eu,False
*.fancyhands.com/,wildcard_subdomain,fancyhands.com,False
*.fancymancy.eu/,wildcard_subdomain,fancymancy.eu,False
*.fantisticfiction.co.uk/,wildcard_subdomain,fantisticfiction.co.uk,False
*.farfetchedgifts.com/,wildcard_subdomain,farfetchedgifts.com,False
*.faridabadpackersmovers.org/,wildcard_subdomain,faridabadpackersmovers.org,False
*.fashionography.net/,wildcard_subdomain,fashionography.net,False
*.fastforfatloses.com/,wildcard_subdomain,fastforfatloses.com,False
*.fastloansclub.net/,wildcard_subdomain,fastloansclub.net,False
*.fatihsyuhud.com/confidenialdocumentfile/veaype,wildcard_subdomain,fatihsyuhud.com,False
*.faxitnow.site,wildcard_subdomain,faxitnow.site,False
*.fbhahn.com/,wildcard_subdomain,fbhahn.com,False
*.fbhahn.com/cnn/home,wildcard_subdomain,fbhahn.com,False
*.fc2.com/,wildcard_subdomain,fc2.com,False
*.fcoberdiessbach.ch/,wildcard_subdomain,fcoberdiessbach.ch,False
*.fcomamor.com.br/,wildcard_subdomain,fcomamor.com.br,False
*.fcs.uta.edu.ec/,wildcard_subdomain,fcs.uta.edu.ec,False
*.fd8.formdesk.com/pgn6/New,wildcard_subdomain,fd8.formdesk.com,False
*.febooti.com/,wildcard_subdomain,febooti.com,False
*.feciusa-my.sharepoint.com,wildcard_subdomain,feciusa-my.sharepoint.com,False
*.feedware.in/1a831f12f304ab026f2c25423e,wildcard_subdomain,feedware.in,False
*.ferme-des-roures.com/,wildcard_subdomain,ferme-des-roures.com,False
*.fernandapinochetgeisse.cl/,wildcard_subdomain,fernandapinochetgeisse.cl,False
*.festivaldelavoix.fr/,wildcard_subdomain,festivaldelavoix.fr,False
*.fgamethu.com/,wildcard_subdomain,fgamethu.com,False
*.fid.hognoob.se,wildcard_subdomain,fid.hognoob.se,False
*.fiestasendirecto.com,wildcard_subdomain,fiestasendirecto.com,False
*.filegenius.com/,wildcard_subdomain,filegenius.com,False
*.filehorse.com/download-ccleaner,wildcard_subdomain,filehorse.com,False
*.filepaideed.com,wildcard_subdomain,filepaideed.com,False
*.files-conversion.com/,wildcard_subdomain,files-conversion.com,False
*.files.at/,wildcard_subdomain,files.at,False
*.files.co.hu/,wildcard_subdomain,files.co.hu,False
*.files.com.au/,wildcard_subdomain,files.com.au,False
*.files.com.sg/,wildcard_subdomain,files.com.sg,False
*.files.constantcontact.com/,wildcard_subdomain,files.constantcontact.com,False
*.files.de/,wildcard_subdomain,files.de,False
*.files.fr/,wildcard_subdomain,files.fr,False
*.files2zip.com/,wildcard_subdomain,files2zip.com,False
*.filesanywhere.com/,wildcard_subdomain,filesanywhere.com,False
*.filesign.us,wildcard_subdomain,filesign.us,False
*.filevine.com/,wildcard_subdomain,filevine.com,False
*.filezigzag.com/,wildcard_subdomain,filezigzag.com,False
*.filmfreeway.com/,wildcard_subdomain,filmfreeway.com,False
*.filmora.wondershare.jp/,wildcard_subdomain,filmora.wondershare.jp,False
*.finalweb.com/,wildcard_subdomain,finalweb.com,False
*.finder.cox.net/dnserror.html,wildcard_subdomain,finder.cox.net,False
*.findlocalsearch.us/,wildcard_subdomain,findlocalsearch.us,False
*.findmyshift.com/,wildcard_subdomain,findmyshift.com,False
*.finereaderonline.com/,wildcard_subdomain,finereaderonline.com,False
*.fineuploader.com/,wildcard_subdomain,fineuploader.com,False
*.finfdomstrans.org/,wildcard_subdomain,finfdomstrans.org,False
*.finishlinedetroit.com/,wildcard_subdomain,finishlinedetroit.com,False
*.firedrop.com/,wildcard_subdomain,firedrop.com,False
*.firewoodgalore.net.au,wildcard_subdomain,firewoodgalore.net.au,False
*.firmharborlinked.com/,wildcard_subdomain,firmharborlinked.com,False
*.firstchoicesop.com/,wildcard_subdomain,firstchoicesop.com,False
*.firstfidelitycorp.com.cn/careers.html,wildcard_subdomain,firstfidelitycorp.com.cn,False
*.firstleemarketing.com/,wildcard_subdomain,firstleemarketing.com,False
*.fiscalcashloan.com/,wildcard_subdomain,fiscalcashloan.com,False
*.fishingcan.com,wildcard_subdomain,fishingcan.com,False
*.fishingrodbuilder.com/,wildcard_subdomain,fishingrodbuilder.com,False
*.fishlagoon.eu,wildcard_subdomain,fishlagoon.eu,False
*.fitness-fast.com/,wildcard_subdomain,fitness-fast.com,False
*.fitness4diets.com/,wildcard_subdomain,fitness4diets.com,False
*.fitspotwellness.com,wildcard_subdomain,fitspotwellness.com,False
*.flachpass.net/jYGUFye7,wildcard_subdomain,flachpass.net,False
*.flat.io/,wildcard_subdomain,flat.io,False
*.flipbookpdf.net/,wildcard_subdomain,flipbookpdf.net,False
*.flipcast.cd/,wildcard_subdomain,flipcast.cd,False
*.flock.co/,wildcard_subdomain,flock.co,False
*.florymcallist-my.sharepoint.com,wildcard_subdomain,florymcallist-my.sharepoint.com,False
*.flowertowersblabla.top/,wildcard_subdomain,flowertowersblabla.top,False
*.fluidui.com/,wildcard_subdomain,fluidui.com,False
*.fly2sky.info/,wildcard_subdomain,fly2sky.info,False
*.flychopp.com/,wildcard_subdomain,flychopp.com,False
*.fm-ids.s3.amazonaws.com/,wildcard_subdomain,fm-ids.s3.amazonaws.com,False
*.fmmex.com/,wildcard_subdomain,fmmex.com,False
*.fmpub.net/,wildcard_subdomain,fmpub.net,False
*.fms2.klipmart.speedera.net/,wildcard_subdomain,fms2.klipmart.speedera.net,False
*.fobonobaxog.eu/,wildcard_subdomain,fobonobaxog.eu,False
*.focusky.com/,wildcard_subdomain,focusky.com,False
*.focusprofessional.pk/,wildcard_subdomain,focusprofessional.pk,False
*.folloze.com/,wildcard_subdomain,folloze.com,False
*.fontstruct.com/,wildcard_subdomain,fontstruct.com,False
*.foodlabs.ru/,wildcard_subdomain,foodlabs.ru,False
*.football-stats.express.co.uk.s3.amazonaws.com/,wildcard_subdomain,football-stats.express.co.uk.s3.amazonaws.com,False
*.for7youdiet.com/,wildcard_subdomain,for7youdiet.com,False
*.fordcmaxclub.nl/,wildcard_subdomain,fordcmaxclub.nl,False
*.forensicpsychologyexpert.com/,wildcard_subdomain,forensicpsychologyexpert.com,False
*.formlogix.com/,wildcard_subdomain,formlogix.com,False
*.formpl.us/,wildcard_subdomain,formpl.us,False
*.formswift.com/,wildcard_subdomain,formswift.com,False
*.formzu.com/,wildcard_subdomain,formzu.com,False
*.fornicatordanceorchestra.biz/,wildcard_subdomain,fornicatordanceorchestra.biz,False
*.forryscountrystore.com/,wildcard_subdomain,forryscountrystore.com,False
*.fortunica-data.s3.eu-central-1.amazonaws.com/,wildcard_subdomain,fortunica-data.s3.eu-central-1.amazonaws.com,False
*.forum.naaqanullowaymaria.us/,wildcard_subdomain,forum.naaqanullowaymaria.us,False
*.forum.patriots-cs.ru/,wildcard_subdomain,forum.patriots-cs.ru,False
*.forumotion.com/,wildcard_subdomain,forumotion.com,False
*.fotobewerken.eu/,wildcard_subdomain,fotobewerken.eu,False
*.fotobot.ir,wildcard_subdomain,fotobot.ir,False
*.fotor.com/,wildcard_subdomain,fotor.com,False
*.fototour.pl/,wildcard_subdomain,fototour.pl,False
*.fourareasofwellness.com/,wildcard_subdomain,fourareasofwellness.com,False
*.foxitsoftware.com/,wildcard_subdomain,foxitsoftware.com,False
*.foxyutils.com/,wildcard_subdomain,foxyutils.com,False
*.france-racquetball.org/,wildcard_subdomain,france-racquetball.org,False
*.franciswaltrich.com,wildcard_subdomain,franciswaltrich.com,False
*.franklino.ml,wildcard_subdomain,franklino.ml,False
*.freddyo.com/,wildcard_subdomain,freddyo.com,False
*.free-ocr.com/,wildcard_subdomain,free-ocr.com,False
*.free-online-ocr.com/,wildcard_subdomain,free-online-ocr.com,False
*.free-pdftoppt.com/,wildcard_subdomain,free-pdftoppt.com,False
*.free-pdftoword.com/,wildcard_subdomain,free-pdftoword.com,False
*.free.fr/,wildcard_subdomain,free.fr,False
*.freedomoutpost.com/,wildcard_subdomain,freedomoutpost.com,False
*.freedomworksystem.com/,wildcard_subdomain,freedomworksystem.com,False
